-998.500	0.000
-994.500	0.000
-990.500	0.000
-986.499	0.000
-982.499	0.000
-978.499	0.000
-974.499	0.000
-970.499	0.000
-966.499	0.000
-962.498	0.000
-958.498	0.000
-954.498	0.000
-950.498	0.000
-946.498	0.000
-942.498	0.000
-938.497	0.000
-934.497	0.000
-930.497	0.000
-926.497	0.000
-922.497	0.000
-918.497	0.000
-914.496	0.000
-910.496	0.000
-906.496	0.000
-902.496	0.000
-898.496	0.000
-894.496	0.000
-890.495	0.000
-886.495	0.000
-882.495	0.000
-878.495	0.000
-874.495	0.000
-870.495	0.000
-866.494	0.000
-862.494	0.000
-858.494	0.000
-854.494	0.000
-850.494	0.000
-846.494	0.000
-842.493	0.000
-838.493	0.000
-834.493	0.000
-830.493	0.000
-826.493	0.000
-822.493	0.000
-818.492	0.000
-814.492	0.000
-810.492	0.000
-806.492	0.000
-802.492	0.000
-798.492	0.000
-794.491	0.000
-790.491	0.000
-786.491	0.000
-782.491	0.000
-778.491	0.000
-774.491	0.000
-770.490	0.000
-766.490	0.000
-762.490	0.000
-758.490	0.000
-754.490	0.000
-750.490	0.000
-746.489	0.000
-742.489	0.000
-738.489	0.000
-734.489	0.000
-730.489	0.000
-726.489	0.000
-722.488	0.000
-718.488	0.000
-714.488	0.000
-710.488	0.000
-706.488	0.000
-702.488	0.000
-698.487	0.000
-694.487	0.000
-690.487	0.000
-686.487	0.000
-682.487	0.000
-678.487	0.000
-674.486	0.000
-670.486	0.000
-666.486	0.000
-662.486	0.000
-658.486	0.000
-654.486	0.000
-650.485	0.000
-646.485	0.000
-642.485	0.000
-638.485	0.000
-634.485	0.000
-630.485	0.000
-626.484	0.000
-622.484	0.000
-618.484	0.000
-614.484	0.000
-610.484	0.000
-606.484	0.000
-602.483	0.000
-598.483	0.000
-594.483	0.000
-590.483	0.000
-586.483	0.000
-582.483	0.000
-578.482	0.000
-574.482	0.000
-570.482	0.000
-566.482	0.000
-562.482	0.000
-558.482	0.000
-554.481	0.000
-550.481	0.000
-546.481	0.000
-542.481	0.000
-538.481	0.000
-534.481	0.000
-530.480	0.000
-526.480	0.000
-522.480	0.000
-518.480	0.000
-514.480	0.000
-510.480	0.000
-506.479	0.000
-502.479	0.000
-498.479	0.000
-494.479	0.000
-490.479	0.000
-486.479	0.000
-482.478	0.000
-478.478	0.000
-474.478	0.000
-470.478	0.000
-466.478	0.000
-462.478	0.000
-458.477	0.000
-454.477	0.000
-450.477	0.000
-446.477	0.000
-442.477	0.000
-438.477	0.000
-434.476	0.000
-430.476	0.000
-426.476	0.000
-422.476	0.000
-418.476	0.000
-414.476	0.000
-410.475	0.000
-406.475	0.000
-402.475	0.000
-398.475	0.000
-394.475	0.000
-390.475	0.000
-386.474	0.000
-382.474	0.000
-378.474	0.000
-374.474	0.000
-370.474	0.000
-366.474	0.000
-362.473	0.000
-358.473	0.000
-354.473	0.000
-350.473	0.000
-346.473	0.000
-342.473	0.000
-338.472	0.000
-334.472	0.000
-330.472	0.000
-326.472	0.000
-322.472	0.000
-318.472	0.000
-314.471	0.000
-310.471	0.000
-306.471	0.000
-302.471	0.000
-298.471	0.000
-294.471	0.000
-290.470	0.000
-286.470	0.000
-282.470	0.000
-278.470	0.000
-274.470	0.000
-270.470	0.000
-266.469	0.000
-262.469	0.000
-258.469	0.000
